date_period,value,company_code,company,particulars,gl_account,account_no,update_datetime
2024-05-01 00:00:00,-6111158.69,BR10,IVFB Ltda.,  Net WC,Finished Goods,OCOA/1500050010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,618308.49,BR10,IVFB Ltda.,  Net WC,Finished Goods Manua,OCOA/1500050900,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Net WC,FixedAss BalMigr,OCOA/8900000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-3727.47,BR10,IVFB Ltda.,  Net WC,Freight Accural,OCOA/2203000080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Net WC,GenLedger balMigr,OCOA/8900000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-64150.98,BR10,IVFB Ltda.,  Net WC,GRIR Clear- Others,OCOA/2203000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Net WC,GRIR Clear-non trade,OCOA/2203000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,694945.06,BR10,IVFB Ltda.,  Net WC,Grir Clearing,OCOA/2203000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Net WC,Grir Clearing Manual,OCOA/2203000015,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,14.49,BR10,IVFB Ltda.,  Net WC,HealthCare SpendAcct,OCOA/2301001045,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-282966.35,BR10,IVFB Ltda.,  Net WC,I.R. /Wht Receivable,OCOA/1806000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,10227.93,BR10,IVFB Ltda.,  Net WC,I.R. receivable - Se,OCOA/1808080030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,696486.73,BR10,IVFB Ltda.,  Net WC,IC Man NTrade payabl,OCOA/2200020920,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-328475.94,BR10,IVFB Ltda.,  Net WC,IC Man Trade payable,OCOA/2200020910,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-481510.12,BR10,IVFB Ltda.,  Net WC,Income Tax Adv CSLL,OCOA/1806000035,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-496069.57,BR10,IVFB Ltda.,  Net WC,Income Tax Advance,OCOA/1806000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,449161.78,BR10,IVFB Ltda.,  Net WC,Income Tax Payable,OCOA/2303000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,548255.07,BR10,IVFB Ltda.,  Net WC,Income Tax Payable C,OCOA/2303000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,858.51,BR10,IVFB Ltda.,  Net WC,Insurance Payable,OCOA/2300010100,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-583068.99,BR10,IVFB Ltda.,  Net WC,Inventory FOB Rev,OCOA/1500050020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,308673.07,BR10,IVFB Ltda.,  Net WC,Inventory Manual,OCOA/1500100010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,31472.49,BR10,IVFB Ltda.,  Net WC,Manual Rec RPT,OCOA/1600030300,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Net WC,MatStock Upload-Migr,OCOA/8900000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-185588.05,BR10,IVFB Ltda.,  Net WC,Misc Accural/Payable,OCOA/2300010990,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Net WC,Misc Rec - Misc IC,OCOA/1600020200,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-7205.14,BR10,IVFB Ltda.,  Net WC,NTrade Payable Local,OCOA/2200000110,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,279209.76,BR10,IVFB Ltda.,  Net WC,Oth Rec <1Yr,OCOA/1808020010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-56572.29,BR10,IVFB Ltda.,  Net WC,Other current accrua,OCOA/2300010160,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Net WC,Other Inv  Prov,OCOA/1502010090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,237042.57,BR10,IVFB Ltda.,  Net WC,Other Prepayments,OCOA/1802010990,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,120.43,BR10,IVFB Ltda.,  Net WC,Others (Ca),OCOA/1808900010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,2054.82,BR10,IVFB Ltda.,  Net WC,Others rec VAT Tax,OCOA/1808080010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-18085.21,BR10,IVFB Ltda.,  Net WC,Others-Provisions (C,OCOA/2306000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-249062.92,BR10,IVFB Ltda.,  Net WC,Packing Materials,OCOA/1500020010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Net WC,PCA Payable IC,OCOA/2200020900,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-33565.63,BR10,IVFB Ltda.,  Net WC,Prepaid Ins-Others,OCOA/1802000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,46103.76,BR10,IVFB Ltda.,  Net WC,Prepaid-Property tax,OCOA/1805010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,5079010.92,BR10,IVFB Ltda.,  Net WC,Prepaid-Withh tax,OCOA/1805010030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-1325.35,BR10,IVFB Ltda.,  Net WC,Private Pension,OCOA/2301055040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-3830.83,BR10,IVFB Ltda.,  Net WC,Prov for Doubt-Local,OCOA/1600000120,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-8154.37,BR10,IVFB Ltda.,  Net WC,Prov ForLabortax,OCOA/2301055050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,3879.97,BR10,IVFB Ltda.,  Net WC,Prov. Of Derivatives,OCOA/2300010260,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-762452.48,BR10,IVFB Ltda.,  Net WC,Raw Materials,OCOA/1500000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-449360.81,BR10,IVFB Ltda.,  Net WC,RM in Transit,OCOA/1500000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Net WC,RM Prov NRV,OCOA/1501010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-7391.2,BR10,IVFB Ltda.,  Net WC,Salary Payable,OCOA/2300010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-135255.3,BR10,IVFB Ltda.,  Net WC,Semi Finished Goods,OCOA/1500040010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Net WC,SFG Prov NRV,OCOA/1501010040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,29.85,BR10,IVFB Ltda.,  Net WC,Social Sec(IRRF)-Pay,OCOA/2301055080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-29987.33,BR10,IVFB Ltda.,  Net WC,Social SecPay(FGTS),OCOA/2301055010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-33431.86,BR10,IVFB Ltda.,  Net WC,Social SecPay(INSS),OCOA/2301055015,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-1656.08,BR10,IVFB Ltda.,  Net WC,Social Security Paya,OCOA/2301055070,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,7031.9,BR10,IVFB Ltda.,  Net WC,Storage Services,OCOA/2300010170,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,295893.19,BR10,IVFB Ltda.,  Net WC,Stores And Spares,OCOA/1500060010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-34306.75,BR10,IVFB Ltda.,  Net WC,Stores And Spares in,OCOA/1500060030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-102201.73,BR10,IVFB Ltda.,  Net WC,Stores Spare Prov SM,OCOA/1501000060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,415721.35,BR10,IVFB Ltda.,  Net WC,TP - Foreign,OCOA/2200010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,224.86,BR10,IVFB Ltda.,  Net WC,TP Financial Vendors,OCOA/2200050010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-28193.47,BR10,IVFB Ltda.,  Net WC,TP GA or GOA,OCOA/2200040010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-7929.43,BR10,IVFB Ltda.,  Net WC,Trad Mat Prov SM,OCOA/1501000070,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-11283042.15,BR10,IVFB Ltda.,  Net WC,Trade Payable - SCF,OCOA/2200110010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,12505534.33,BR10,IVFB Ltda.,  Net WC,Trade Payable Local,OCOA/2200000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-214371.8,BR10,IVFB Ltda.,  Net WC,Trade Rec - Expo,OCOA/1600010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Net WC,Trade Rec - IC,OCOA/1600020010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,1744314.26,BR10,IVFB Ltda.,  Net WC,Trade Rec - Local,OCOA/1600000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,359535.69,BR10,IVFB Ltda.,  Net WC,Trade Rec Local Manu,OCOA/1600000090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,832635.63,BR10,IVFB Ltda.,  Net WC,TradePay - Interco,OCOA/2200020010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,264502.74,BR10,IVFB Ltda.,  Net WC,Trading Mater Tra-IC,OCOA/1500070020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-915575.05,BR10,IVFB Ltda.,  Net WC,Trading Materials,OCOA/1500070010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,2216.54,BR10,IVFB Ltda.,  Net WC,UFX G/L emp pay,OCOA/2201000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-4641.71,BR10,IVFB Ltda.,  Net WC,UFX G/L Regr AP Expo,OCOA/2200010030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-51423.63,BR10,IVFB Ltda.,  Net WC,UFX G/L Regr AP Expo,OCOA/2200010130,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-1147.1,BR10,IVFB Ltda.,  Net WC,UFX G/L Regr AP IC,OCOA/2200020130,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-15.38,BR10,IVFB Ltda.,  Net WC,Union Subscriptions,OCOA/2301001065,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,2529.13,BR10,IVFB Ltda.,  Net WC,Unre Fx Adv to Crs,OCOA/1803050040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Net WC,Unreal exch Oth CA.,OCOA/1808900020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Net WC,Unreal FxG Misc IC,OCOA/1600020220,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Net WC,Unreal FXG Rec Rel P,OCOA/1600030030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,4220.12,BR10,IVFB Ltda.,  Net WC,Unreal FXGain RecExp,OCOA/1600010030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Net WC,Unreal othr cur liab,OCOA/2309000090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-6471.85,BR10,IVFB Ltda.,  Net WC,Utilities Stock,OCOA/1500090010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-26899.31,BR10,IVFB Ltda.,  Net WC,Vacat/Leave Acc liab,OCOA/2300010130,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,9458.25,BR10,IVFB Ltda.,  Net WC,VAT (Cofins) Payable,OCOA/2302055030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-80038.96,BR10,IVFB Ltda.,  Net WC,VAT (ICMS) Payable,OCOA/2302055010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-1088.26,BR10,IVFB Ltda.,  Net WC,VAT (IPI) Payable,OCOA/2302055040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,1950.94,BR10,IVFB Ltda.,  Net WC,VAT (PIS) Payable,OCOA/2302055020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,3818.82,BR10,IVFB Ltda.,  Net WC,VAT(ISS)Thrd Pty Pay,OCOA/2302055050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-44184.71,BR10,IVFB Ltda.,  Net WC,Waste Stock,OCOA/1500080010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-144.52,BR10,IVFB Ltda.,  Net WC,WIP - Act Price-Diff,OCOA/1500030020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,2789.28,BR10,IVFB Ltda.,  Net WC,Wip -Mat Price Varia,OCOA/1500030030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,29976.2,BR10,IVFB Ltda.,  Net WC,Withhold tax-Salary,OCOA/2304055040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,22243.36,BR10,IVFB Ltda.,  Net WC,Withold INSS Pay,OCOA/2304055020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,39780.94,BR10,IVFB Ltda.,  Net WC,Withold Tax Pay Serv,OCOA/2304055010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-29398.73,BR10,IVFB Ltda.,  Net WC,Work In Progress,OCOA/1500030010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,821.86,BR10,IVFB Ltda.,  Net WC,Wth CSLL/PIS/COF Pay,OCOA/2304055030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,35946.57,BR10,IVFB Ltda.,  Normalized WC,13th Salary Adv Emp,OCOA/1803040060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-128352.45,BR10,IVFB Ltda.,  Normalized WC,13Th Salary Payable,OCOA/2300010015,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-46699.25,BR10,IVFB Ltda.,  Normalized WC,13th SalaryPay TaxPr,OCOA/2301055035,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Normalized WC,Acct Pay OpenIt Migr,OCOA/8900000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,537764.92,BR10,IVFB Ltda.,  Normalized WC,Acct Payable - Other,OCOA/2200100010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Normalized WC,Acct RecOpenIt Migr,OCOA/8900000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Normalized WC,Adp Payroll Accrual,OCOA/2300010120,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-26820.57,BR10,IVFB Ltda.,  Normalized WC,Adv to Emp (holiday),OCOA/1803040040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-109408.14,BR10,IVFB Ltda.,  Normalized WC,Adv To Sup Foreign,OCOA/1803010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Normalized WC,Adv To Sup Internal,OCOA/1803020010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-65985.37,BR10,IVFB Ltda.,  Normalized WC,Adv To Sup Local,OCOA/1803000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-3455.44,BR10,IVFB Ltda.,  Normalized WC,Advance to Employee,OCOA/1803040020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-960.52,BR10,IVFB Ltda.,  Normalized WC,Advance To Others,OCOA/1803050020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-22593.57,BR10,IVFB Ltda.,  Normalized WC,Advances custom loc,OCOA/2307000005,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-91.73,BR10,IVFB Ltda.,  Normalized WC,Alimony,OCOA/2301055060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,26230.64,BR10,IVFB Ltda.,  Normalized WC,AuditorsRemuneration,OCOA/2300010040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,237193.1,BR10,IVFB Ltda.,  Normalized WC,BonusPayable CurYear,OCOA/2300010030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,1938.06,BR10,IVFB Ltda.,  Normalized WC,BR-Other Adv For Emp,OCOA/1803040080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,13717.57,BR10,IVFB Ltda.,  Normalized WC,Br-Vat (CIDE) Payabl,OCOA/2302055100,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-300278.5,BR10,IVFB Ltda.,  Normalized WC,BR-VAT (COFINS) Rec,OCOA/1804055040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-0.04,BR10,IVFB Ltda.,  Normalized WC,Br-Vat (Cofins) Rece,OCOA/1804055110,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,10652.34,BR10,IVFB Ltda.,  Normalized WC,Br-Vat (Cofins) Rece,OCOA/1804055120,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-624243.56,BR10,IVFB Ltda.,  Normalized WC,BR-VAT (ICMS) Rec,OCOA/1804055020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,821.29,BR10,IVFB Ltda.,  Normalized WC,Br-Vat (IOF) Payable,OCOA/2302055090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,19347.12,BR10,IVFB Ltda.,  Normalized WC,BR-VAT (IPI) Rec,OCOA/1804055030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-148.81,BR10,IVFB Ltda.,  Normalized WC,Br-Vat (Iss) Payable,OCOA/2302055080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-0.05,BR10,IVFB Ltda.,  Normalized WC,Br-Vat (Pis) Re Main,OCOA/1804055070,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-54969.04,BR10,IVFB Ltda.,  Normalized WC,BR-VAT (PIS) Rec,OCOA/1804055010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,1129163.97,BR10,IVFB Ltda.,  Normalized WC,Br-Vat CofinsR- Seli,OCOA/1804055100,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,3646.92,BR10,IVFB Ltda.,  Normalized WC,Br-Vat Icms Re Asset,OCOA/1804055090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,2052.77,BR10,IVFB Ltda.,  Normalized WC,Br-Vat Pis Re Asset,OCOA/1804055080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,260591.05,BR10,IVFB Ltda.,  Normalized WC,Br-Vat Pis Rec Selic,OCOA/1804055060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-14757.81,BR10,IVFB Ltda.,  Normalized WC,BRImp Taxes adv paid,OCOA/1804055050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,5129.86,BR10,IVFB Ltda.,  Normalized WC,C.S. receivable - Se,OCOA/1808080020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,184.63,BR10,IVFB Ltda.,  Normalized WC,Chems & Adds,OCOA/1500010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,3.21,BR10,IVFB Ltda.,  Normalized WC,Club Dues,OCOA/2301001075,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-30526.08,BR10,IVFB Ltda.,  Normalized WC,Consulting Services,OCOA/2300010180,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-23263.64,BR10,IVFB Ltda.,  Normalized WC,Consumables,OCOA/1500060020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-22362.99,BR10,IVFB Ltda.,  Normalized WC,Curr Frd Fv -Der NH,OCOA/1801000110,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-402.8,BR10,IVFB Ltda.,  Normalized WC,Employ coop fund pay,OCOA/2301055030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-318055.97,BR10,IVFB Ltda.,  Normalized WC,FG Prov NRV,OCOA/1501010050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Normalized WC,FG Prov SM,OCOA/1501000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Normalized WC,FGTS 13th Sal AdvEmp,OCOA/1803040070,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-618308.49,BR10,IVFB Ltda.,  Normalized WC,Finished GIT,OCOA/1500050030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-6111158.69,BR10,IVFB Ltda.,  Normalized WC,Finished Goods,OCOA/1500050010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,618308.49,BR10,IVFB Ltda.,  Normalized WC,Finished Goods Manua,OCOA/1500050900,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Normalized WC,FixedAss BalMigr,OCOA/8900000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-3727.47,BR10,IVFB Ltda.,  Normalized WC,Freight Accural,OCOA/2203000080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Normalized WC,GenLedger balMigr,OCOA/8900000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-64150.98,BR10,IVFB Ltda.,  Normalized WC,GRIR Clear- Others,OCOA/2203000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Normalized WC,GRIR Clear-non trade,OCOA/2203000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,694945.06,BR10,IVFB Ltda.,  Normalized WC,Grir Clearing,OCOA/2203000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Normalized WC,Grir Clearing Manual,OCOA/2203000015,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,14.49,BR10,IVFB Ltda.,  Normalized WC,HealthCare SpendAcct,OCOA/2301001045,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-282966.35,BR10,IVFB Ltda.,  Normalized WC,I.R. /Wht Receivable,OCOA/1806000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,10227.93,BR10,IVFB Ltda.,  Normalized WC,I.R. receivable - Se,OCOA/1808080030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,696486.73,BR10,IVFB Ltda.,  Normalized WC,IC Man NTrade payabl,OCOA/2200020920,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-328475.94,BR10,IVFB Ltda.,  Normalized WC,IC Man Trade payable,OCOA/2200020910,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-481510.12,BR10,IVFB Ltda.,  Normalized WC,Income Tax Adv CSLL,OCOA/1806000035,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-496069.57,BR10,IVFB Ltda.,  Normalized WC,Income Tax Advance,OCOA/1806000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,449161.78,BR10,IVFB Ltda.,  Normalized WC,Income Tax Payable,OCOA/2303000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,548255.07,BR10,IVFB Ltda.,  Normalized WC,Income Tax Payable C,OCOA/2303000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,858.51,BR10,IVFB Ltda.,  Normalized WC,Insurance Payable,OCOA/2300010100,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-583068.99,BR10,IVFB Ltda.,  Normalized WC,Inventory FOB Rev,OCOA/1500050020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,308673.07,BR10,IVFB Ltda.,  Normalized WC,Inventory Manual,OCOA/1500100010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,31472.49,BR10,IVFB Ltda.,  Normalized WC,Manual Rec RPT,OCOA/1600030300,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Normalized WC,MatStock Upload-Migr,OCOA/8900000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-185588.05,BR10,IVFB Ltda.,  Normalized WC,Misc Accural/Payable,OCOA/2300010990,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Normalized WC,Misc Rec - Misc IC,OCOA/1600020200,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-7205.14,BR10,IVFB Ltda.,  Normalized WC,NTrade Payable Local,OCOA/2200000110,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,279209.76,BR10,IVFB Ltda.,  Normalized WC,Oth Rec <1Yr,OCOA/1808020010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-56572.29,BR10,IVFB Ltda.,  Normalized WC,Other current accrua,OCOA/2300010160,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Normalized WC,Other Inv  Prov,OCOA/1502010090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,237042.57,BR10,IVFB Ltda.,  Normalized WC,Other Prepayments,OCOA/1802010990,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,120.43,BR10,IVFB Ltda.,  Normalized WC,Others (Ca),OCOA/1808900010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,2054.82,BR10,IVFB Ltda.,  Normalized WC,Others rec VAT Tax,OCOA/1808080010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-18085.21,BR10,IVFB Ltda.,  Normalized WC,Others-Provisions (C,OCOA/2306000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-249062.92,BR10,IVFB Ltda.,  Normalized WC,Packing Materials,OCOA/1500020010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Normalized WC,PCA Payable IC,OCOA/2200020900,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-33565.63,BR10,IVFB Ltda.,  Normalized WC,Prepaid Ins-Others,OCOA/1802000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,46103.76,BR10,IVFB Ltda.,  Normalized WC,Prepaid-Property tax,OCOA/1805010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,5079010.92,BR10,IVFB Ltda.,  Normalized WC,Prepaid-Withh tax,OCOA/1805010030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-1325.35,BR10,IVFB Ltda.,  Normalized WC,Private Pension,OCOA/2301055040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-3830.83,BR10,IVFB Ltda.,  Normalized WC,Prov for Doubt-Local,OCOA/1600000120,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-8154.37,BR10,IVFB Ltda.,  Normalized WC,Prov ForLabortax,OCOA/2301055050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,3879.97,BR10,IVFB Ltda.,  Normalized WC,Prov. Of Derivatives,OCOA/2300010260,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-762452.48,BR10,IVFB Ltda.,  Normalized WC,Raw Materials,OCOA/1500000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,-449360.81,BR10,IVFB Ltda.,  Normalized WC,RM in Transit,OCOA/1500000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,BR10,IVFB Ltda.,  Normalized WC,RM Prov NRV,OCOA/1501010010,2024-06-21 12:11:20.114959
